spec,date,tags,year,month
mobile,2019-04-01,"[{""tech"": ""sdk"", ""freq"": ""77.27%""}, {""tech"": ""android"", ""freq"": ""77.27%""}, {""tech"": ""java"", ""freq"": ""72.73%""}, {""tech"": ""css"", ""freq"": ""22.73%""}, {""tech"": ""c#"", ""freq"": ""22.73%""}, {""tech"": ""ios"", ""freq"": ""22.73%""}, {""tech"": ""rest"", ""freq"": ""13.64%""}, {""tech"": ""windows"", ""freq"": ""13.64%""}, {""tech"": ""github"", ""freq"": ""9.09%""}, {""tech"": ""api"", ""freq"": ""9.09%""}]",2019,04
mobile,2019-05-01,"[{""tech"": ""android"", ""freq"": ""76.47%""}, {""tech"": ""sdk"", ""freq"": ""47.06%""}, {""tech"": ""ios"", ""freq"": ""47.06%""}, {""tech"": ""git"", ""freq"": ""41.18%""}, {""tech"": ""java"", ""freq"": ""23.53%""}, {""tech"": ""rest"", ""freq"": ""23.53%""}, {""tech"": ""push"", ""freq"": ""23.53%""}, {""tech"": ""api"", ""freq"": ""17.65%""}, {""tech"": ""web"", ""freq"": ""17.65%""}, {""tech"": ""time"", ""freq"": ""17.65%""}]",2019,05
mobile,2019-06-01,"[{""tech"": ""android"", ""freq"": ""70.0%""}, {""tech"": ""ios"", ""freq"": ""50.0%""}, {""tech"": ""java"", ""freq"": ""45.0%""}, {""tech"": ""kotlin"", ""freq"": ""40.0%""}, {""tech"": ""swift"", ""freq"": ""35.0%""}, {""tech"": ""web"", ""freq"": ""30.0%""}, {""tech"": ""api"", ""freq"": ""25.0%""}, {""tech"": ""rest"", ""freq"": ""20.0%""}, {""tech"": ""sql"", ""freq"": ""20.0%""}, {""tech"": ""javascript"", ""freq"": ""20.0%""}]",2019,06
mobile,2019-07-01,"[{""tech"": ""android"", ""freq"": ""87.5%""}, {""tech"": ""java"", ""freq"": ""81.25%""}, {""tech"": ""api"", ""freq"": ""78.12%""}, {""tech"": ""sdk"", ""freq"": ""75.0%""}, {""tech"": ""ios"", ""freq"": ""15.62%""}, {""tech"": ""c"", ""freq"": ""15.62%""}, {""tech"": ""rest"", ""freq"": ""12.5%""}, {""tech"": ""web"", ""freq"": ""12.5%""}, {""tech"": ""git"", ""freq"": ""9.38%""}, {""tech"": ""swift"", ""freq"": ""9.38%""}]",2019,07
mobile,2019-08-01,"[{""tech"": ""android"", ""freq"": ""84.09%""}, {""tech"": ""git"", ""freq"": ""72.73%""}, {""tech"": ""javascript"", ""freq"": ""70.45%""}, {""tech"": ""delphi"", ""freq"": ""68.18%""}, {""tech"": ""azure"", ""freq"": ""68.18%""}, {""tech"": ""devexpress"", ""freq"": ""68.18%""}, {""tech"": ""svn"", ""freq"": ""68.18%""}, {""tech"": ""ios"", ""freq"": ""22.73%""}, {""tech"": ""sdk"", ""freq"": ""13.64%""}, {""tech"": ""swift"", ""freq"": ""13.64%""}]",2019,08
mobile,2019-09-01,"[{""tech"": ""android"", ""freq"": ""77.08%""}, {""tech"": ""ios"", ""freq"": ""68.75%""}, {""tech"": ""java"", ""freq"": ""18.75%""}, {""tech"": ""windows"", ""freq"": ""18.75%""}, {""tech"": ""git"", ""freq"": ""18.75%""}, {""tech"": ""web"", ""freq"": ""16.67%""}, {""tech"": ""api"", ""freq"": ""14.58%""}, {""tech"": ""rest"", ""freq"": ""14.58%""}, {""tech"": ""http"", ""freq"": ""12.5%""}, {""tech"": ""linux"", ""freq"": ""12.5%""}]",2019,09
mobile,2019-10-01,"[{""tech"": ""ios"", ""freq"": ""61.11%""}, {""tech"": ""android"", ""freq"": ""61.11%""}, {""tech"": ""java"", ""freq"": ""27.78%""}, {""tech"": ""git"", ""freq"": ""27.78%""}, {""tech"": ""kotlin"", ""freq"": ""22.22%""}, {""tech"": ""api"", ""freq"": ""22.22%""}, {""tech"": ""rest"", ""freq"": ""22.22%""}, {""tech"": ""c"", ""freq"": ""16.67%""}, {""tech"": ""swift"", ""freq"": ""16.67%""}, {""tech"": ""linux"", ""freq"": ""11.11%""}]",2019,10
mobile,2019-11-01,"[{""tech"": ""android"", ""freq"": ""62.5%""}, {""tech"": ""ios"", ""freq"": ""58.33%""}, {""tech"": ""git"", ""freq"": ""50.0%""}, {""tech"": ""api"", ""freq"": ""45.83%""}, {""tech"": ""sdk"", ""freq"": ""37.5%""}, {""tech"": ""c"", ""freq"": ""37.5%""}, {""tech"": ""swift"", ""freq"": ""37.5%""}, {""tech"": ""rest"", ""freq"": ""29.17%""}, {""tech"": ""http"", ""freq"": ""29.17%""}, {""tech"": ""java"", ""freq"": ""25.0%""}]",2019,11
mobile,2019-12-01,"[{""tech"": ""ios"", ""freq"": ""70.83%""}, {""tech"": ""android"", ""freq"": ""58.33%""}, {""tech"": ""swift"", ""freq"": ""37.5%""}, {""tech"": ""api"", ""freq"": ""33.33%""}, {""tech"": ""sdk"", ""freq"": ""29.17%""}, {""tech"": ""java"", ""freq"": ""25.0%""}, {""tech"": ""git"", ""freq"": ""25.0%""}, {""tech"": ""ip"", ""freq"": ""16.67%""}, {""tech"": ""github"", ""freq"": ""16.67%""}, {""tech"": ""kotlin"", ""freq"": ""16.67%""}]",2019,12
mobile,2020-01-01,"[{""tech"": ""android"", ""freq"": ""66.67%""}, {""tech"": ""ios"", ""freq"": ""50.0%""}, {""tech"": ""web"", ""freq"": ""16.67%""}, {""tech"": ""sdk"", ""freq"": ""16.67%""}, {""tech"": ""windows"", ""freq"": ""16.67%""}, {""tech"": ""ip"", ""freq"": ""16.67%""}, {""tech"": ""directory"", ""freq"": ""16.67%""}, {""tech"": ""css"", ""freq"": ""16.67%""}, {""tech"": ""php"", ""freq"": ""16.67%""}, {""tech"": ""flash"", ""freq"": ""16.67%""}]",2020,01
mobile,2020-02-01,"[{""tech"": ""android"", ""freq"": ""62.5%""}, {""tech"": ""ios"", ""freq"": ""56.25%""}, {""tech"": ""sdk"", ""freq"": ""43.75%""}, {""tech"": ""java"", ""freq"": ""37.5%""}, {""tech"": ""swift"", ""freq"": ""37.5%""}, {""tech"": ""kotlin"", ""freq"": ""31.25%""}, {""tech"": ""c"", ""freq"": ""31.25%""}, {""tech"": ""git"", ""freq"": ""25.0%""}, {""tech"": ""http"", ""freq"": ""12.5%""}, {""tech"": ""api"", ""freq"": ""12.5%""}]",2020,02
mobile,2020-03-01,"[{""tech"": ""android"", ""freq"": ""79.17%""}, {""tech"": ""ios"", ""freq"": ""58.33%""}, {""tech"": ""git"", ""freq"": ""45.83%""}, {""tech"": ""c"", ""freq"": ""37.5%""}, {""tech"": ""jira"", ""freq"": ""37.5%""}, {""tech"": ""java"", ""freq"": ""33.33%""}, {""tech"": ""sdk"", ""freq"": ""25.0%""}, {""tech"": ""xcode"", ""freq"": ""25.0%""}, {""tech"": ""swift"", ""freq"": ""25.0%""}, {""tech"": ""web"", ""freq"": ""20.83%""}]",2020,03
mobile,2020-04-01,"[{""tech"": ""android"", ""freq"": ""76.92%""}, {""tech"": ""sdk"", ""freq"": ""61.54%""}, {""tech"": ""kotlin"", ""freq"": ""46.15%""}, {""tech"": ""ios"", ""freq"": ""46.15%""}, {""tech"": ""java"", ""freq"": ""38.46%""}, {""tech"": ""retrofit"", ""freq"": ""38.46%""}, {""tech"": ""git"", ""freq"": ""30.77%""}, {""tech"": ""testing"", ""freq"": ""30.77%""}, {""tech"": ""realm"", ""freq"": ""30.77%""}, {""tech"": ""websocket"", ""freq"": ""30.77%""}]",2020,04
mobile,2020-05-01,"[{""tech"": ""ios"", ""freq"": ""73.68%""}, {""tech"": ""android"", ""freq"": ""63.16%""}, {""tech"": ""java"", ""freq"": ""36.84%""}, {""tech"": ""swift"", ""freq"": ""31.58%""}, {""tech"": ""kotlin"", ""freq"": ""31.58%""}, {""tech"": ""git"", ""freq"": ""31.58%""}, {""tech"": ""sdk"", ""freq"": ""26.32%""}, {""tech"": ""c"", ""freq"": ""26.32%""}, {""tech"": ""xcode"", ""freq"": ""21.05%""}, {""tech"": ""sql"", ""freq"": ""15.79%""}]",2020,05
mobile,2020-06-01,"[{""tech"": ""android"", ""freq"": ""91.67%""}, {""tech"": ""ios"", ""freq"": ""83.33%""}, {""tech"": ""rest"", ""freq"": ""25.0%""}, {""tech"": ""windows"", ""freq"": ""25.0%""}, {""tech"": ""mariadb"", ""freq"": ""16.67%""}, {""tech"": ""php"", ""freq"": ""16.67%""}, {""tech"": ""mysql"", ""freq"": ""16.67%""}, {""tech"": ""c"", ""freq"": ""16.67%""}, {""tech"": ""web"", ""freq"": ""16.67%""}, {""tech"": ""swift"", ""freq"": ""16.67%""}]",2020,06
mobile,2020-07-01,"[{""tech"": ""ios"", ""freq"": ""72.09%""}, {""tech"": ""android"", ""freq"": ""72.09%""}, {""tech"": ""git"", ""freq"": ""55.81%""}, {""tech"": ""kotlin"", ""freq"": ""30.23%""}, {""tech"": ""java"", ""freq"": ""27.91%""}, {""tech"": ""swift"", ""freq"": ""27.91%""}, {""tech"": ""sdk"", ""freq"": ""20.93%""}, {""tech"": ""rest"", ""freq"": ""20.93%""}, {""tech"": ""api"", ""freq"": ""18.6%""}, {""tech"": ""c"", ""freq"": ""16.28%""}]",2020,07
mobile,2020-08-01,"[{""tech"": ""android"", ""freq"": ""70.73%""}, {""tech"": ""ios"", ""freq"": ""51.22%""}, {""tech"": ""kotlin"", ""freq"": ""43.9%""}, {""tech"": ""java"", ""freq"": ""36.59%""}, {""tech"": ""git"", ""freq"": ""31.71%""}, {""tech"": ""sdk"", ""freq"": ""31.71%""}, {""tech"": ""swift"", ""freq"": ""29.27%""}, {""tech"": ""http"", ""freq"": ""26.83%""}, {""tech"": ""web"", ""freq"": ""24.39%""}, {""tech"": ""api"", ""freq"": ""24.39%""}]",2020,08
mobile,2020-09-01,"[{""tech"": ""android"", ""freq"": ""76.6%""}, {""tech"": ""ios"", ""freq"": ""57.45%""}, {""tech"": ""java"", ""freq"": ""42.55%""}, {""tech"": ""kotlin"", ""freq"": ""38.3%""}, {""tech"": ""sdk"", ""freq"": ""36.17%""}, {""tech"": ""swift"", ""freq"": ""34.04%""}, {""tech"": ""git"", ""freq"": ""25.53%""}, {""tech"": ""web"", ""freq"": ""21.28%""}, {""tech"": ""c"", ""freq"": ""17.02%""}, {""tech"": ""mvvm"", ""freq"": ""14.89%""}]",2020,09
mobile,2020-10-01,"[{""tech"": ""android"", ""freq"": ""84.0%""}, {""tech"": ""ios"", ""freq"": ""74.67%""}, {""tech"": ""java"", ""freq"": ""57.33%""}, {""tech"": ""web"", ""freq"": ""45.33%""}, {""tech"": ""sql"", ""freq"": ""38.67%""}, {""tech"": ""c"", ""freq"": ""38.67%""}, {""tech"": ""rest"", ""freq"": ""36.0%""}, {""tech"": ""json"", ""freq"": ""36.0%""}, {""tech"": ""jira"", ""freq"": ""34.67%""}, {""tech"": ""xml"", ""freq"": ""30.67%""}]",2020,10
